,2022-04-01 12:00:00+00:00, 6.63396410060561, 88.70431695569431, 270.00440982956593, 24.826262145419946, 0.5615152040811469, 2.888149677990072
,2022-04-08 12:00:00+00:00, 8.470407598757527, 86.72186903042864, 356.719274965722, 24.68684091369549, 1.4139805357716722, 3.682464493562602
,2022-04-15 12:00:00+00:00, 10.20743812295163, 84.77997779116693, 421.3330278143132, 24.50227294981391, 2.238515117179919, 4.430312671017088
,2022-04-22 12:00:00+00:00, 11.802281774654794, 82.8908301994043, 468.1738949158976, 24.283347868299092, 3.0285976258644993, 5.11337586412165
,2022-04-29 12:00:00+00:00, 13.218766125289312, 81.06995763560765, 501.2896041520017, 24.04259589484789, 3.77788669436433, 5.716743370275455
,2022-05-06 12:00:00+00:00, 14.431058599656135, 79.34332784201871, 523.9070179187469, 23.793632643554094, 4.477220750213105, 6.230372378715273
,2022-05-13 12:00:00+00:00, 15.422807306607686, 77.74290933245891, 538.4461401046378, 23.55038307676485, 5.1163413668030095, 6.648496668869446
,2022-05-20 12:00:00+00:00, 16.18279708743509, 76.29969407093026, 546.6108258984196, 23.32631529632026, 5.686474675602703, 6.967569193081951
,2022-05-27 12:00:00+00:00, 16.706257224647576, 75.04406125925728, 549.619509515664, 23.13363817535857, 6.179576227576945, 7.186628028439931
,2022-06-03 12:00:00+00:00, 16.998985548997183, 74.01034330290082, 548.430251665957, 22.982791946115295, 6.5857196736457935, 7.308869320334894
,2022-06-10 12:00:00+00:00, 17.077264782882956, 73.23256661042164, 543.8357657527883, 22.88169515600891, 6.894202133927667, 7.341525980613678
,2022-06-17 12:00:00+00:00, 16.960029174370067, 72.736678401937, 536.3896576921164, 22.83546774292387, 7.096422909394774, 7.292612347636506
,2022-06-24 12:00:00+00:00, 16.667177920567376, 72.5400741259812, 526.4519719124721, 22.846241433407517, 7.1858283326696695, 7.170294522532203
,2022-07-01 12:00:00+00:00, 16.22317622018947, 72.65604908655615, 514.3300285637324, 22.913091149925403, 7.155919240859985, 6.984488082422362
,2022-07-08 12:00:00+00:00, 15.658343734223905, 73.09276664809192, 500.37360302952493, 23.03172980527374, 7.00075072447567, 6.74751150207383
,2022-07-15 12:00:00+00:00, 14.999662675871086, 73.84844519773256, 484.8237422547039, 23.195036519099403, 6.71751883951496, 6.470333957254962
,2022-07-22 12:00:00+00:00, 14.267560538837692, 74.91232031772778, 467.75422305815954, 23.393682519591206, 6.306703717435159, 6.161258507242033
,2022-07-29 12:00:00+00:00, 13.480103704339275, 76.26893628249717, 449.1788799045638, 23.616470896229348, 5.770641718825137, 5.82769221566369